"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SF_02_FRGN_ORG_GRANT_REGION","SF_02_FRGN_ORG_GRANT_PURPOSE","SF_02_FRGN_ORG_GRANT_DISBMT","SF_02_FRGN_ORG_GRANT_NC_MOV","SF_02_FRGN_ORG_GRANT_AMT","SF_02_FRGN_ORG_GRANT_NC_AMT","SF_02_FRGN_ORG_GRANT_NC_DESC"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"51362",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"51346",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"51269",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"50911",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"50000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"49698",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"49133",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"48860",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"48839",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"47917",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"46869",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"46707",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"46586",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"44000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"43956",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"43197",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"42957",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"42243",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"42201",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"42194",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"40754",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"40698",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"39760",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"39292",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"38548",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"38320",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"38164",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"38071",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"37457",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"36733",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"36733",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"36618",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"36376",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"36376",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"35495",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"34880",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"34647",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"34286",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"34079",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"34079",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"34008",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"33944",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"33266",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"32893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"32867",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"32504",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"31924",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"31338",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"31257",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"31000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"31000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"30802",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"30372",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"29928",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"28337",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"27576",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"27069",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"26715",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"26182",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"26165",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"25941",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"25000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"24850",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"24713",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"24713",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"24602",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"24296",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"24015",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"24015",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"23866",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"23657",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"23123",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"23000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"22611",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"22525",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"21376",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"21330",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"20687",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"20635",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"20514",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"20102",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"19794",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH ASIA","RESEARCH","WIRE",NA,"19696",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"19471",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"19417",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"19351",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","SOUTH SAHARAN AFRICA","RESEARCH","WIRE",NA,"18462",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"18400",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205","311567778","INTERNATIONAL CENTRE FOR RESEARCH IN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903129349300205_public.xml","WEST & CENTRAL AFRICA","RESEARCH","WIRE",NA,"17955",NA,NA
