"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SH_05_NON_HOSPITAL_FACILITY_TYPE","SH_05_NON_HOSPITAL_NAME_L1","SH_05_NON_HOSPITAL_ADDR_L1","SH_05_NON_HOSPITAL_ADDR_CITY","SH_05_NON_HOSPITAL_ADDR_STATE","SH_05_NON_HOSPITAL_ADDR_ZIP","SH_05_NON_HOSPITAL_ADDR_L2","SH_05_NON_HOSPITAL_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","FAMILY MEDICINE","SUGARLOAF MEDICAL CLINIC","521 WILBURN ROAD","HEBER SPRINGS","AR","72543",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","FAMILY MEDICINE","TUCKERMAN MEDICAL CLINIC","100 WEST MAIN STREET","TUCKERMAN","AR","72473",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","FAMILY MEDICINE","WRHS FAIRFIELD BAY FAMILY CLINIC","110 VILLAGE LANE","FAIRFIELD BAY","AR","72088",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","FAMILY MEDICINE","WRHS GRASSE MEMORIAL CLINIC","35 GRASSE STREET","CALICO ROCK","AR","72519",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","FAMILY MEDICINE","WRMC FAMILY PRACTICE CLINIC","2000 HARRISON STREET SUITE D","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","FAMILY MEDICINE","WRMC MEDICAL COMPLEX SOUTHSIDE","1217 BATESVILLE BOULEVARD","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","FAMILY MEDICINE","WRMC PRIMARY CARE CLINIC","413 VIRGINIA DRIVE","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","BATESVILLE NEUROLOGY CLINIC","1699 HARRISON STREET SUITE D","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","BATESVILLE ONCOLOGY CLINIC","1710 HARRISON STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","BATESVILLE PULMONOLOGY CLINIC","1215 SIDNEY ST SUITE 201","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","BATESVILLE PULMONOLOGY CLINIC HOSP CIR","16 HOSPITAL CIRCLE","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","CHILDREN'S CLINIC","1700 HARRISON STREET SUITE N","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","DIAGNOSTIC CLINIC AT WRMC","3443 HARRISON STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","HEART FAILURE CLINIC","3443 HARRISON STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","MOUNTAIN VIEW SPECIALTY CLINIC","2110 EAST MAIN STREET","MOUNTAIN VIEW","AR","72560",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WHITE RIVER CARDIOLOGY CLINIC","3443 HARRISON STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WHITE RIVER ORTHOPAEDIC AND SPORTS MED","2110 EAST MAIN STREET","MOUNTAIN VIEW","AR","72560",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WOMEN'S CLINIC","1215 SIDNEY STREET SUITE 202","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRHS BEHAVIORAL HEALTH CLINIC","2230 HARRISON STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC BREAST CARE CENTER","525 VIRGINIA DRIVE","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC CANCER CARE CENTER","525 VIRGINIA DRIVE","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC CARDIOLOGY","16 HOSPITAL CIRCLE SUITE A","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC ENT CLINIC","1500 LAWRENCE STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC INTERNAL MEDICINE CLINIC","3443 HARRISON STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC MED COMPLEX CHEROKEE VILLAGE","195 HOSPITAL DRIVE SUITE C","CHEROKEE VILLAGE","AR","72529",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC MEDICAL COMPLEX NEWPORT","2200 MALCOLM AVENUE","NEWPORT","AR","72112",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC ORTHOPAEDIC AND SPORTS MED CLINIC","501 VIRGINIA DR SUITE C","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC PAIN MANAGEMENT CLINIC","1700 HARRISON STREET SUITE T","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC RHEUMATOLOGY CLINIC","12 HOSPITAL CIRCLE SUITE A","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC SLEEP CENTER","1699 HARRISON STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC SURGERY CLINIC","501 VIRGINIA DRIVE SUITE A","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363","710411459","WHITE RIVER HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302363_public.xml","SPECIALTY CLINIC","WRMC WOUND HEALING CENTER","1710 HARRISON STREET","BATESVILLE","AR","72501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334","240795436","BLUE MOUNTAIN HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334_public.xml","OUTPATIENT SERVICES- NUSING HOME","GNADEN HUETTEN HOSPITAL NURSING HOME","211 NORTH 12TH STREET","LEHIGHTON","PA","18235",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334","240795436","BLUE MOUNTAIN HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334_public.xml","OUTPATIENT SERVICES- VARIOUS","ST LUKE'S WOUND MGMT & HYPERBARIC CTR","525 IRON STREET","LEHIGHTON","PA","18235",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334","240795436","BLUE MOUNTAIN HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334_public.xml","OUTPATIENT SERVICES - PHYSICAL THERAPY","ST LUKE'S PHYSICAL THERAPY - PALMERTON","217 FRANKLIN AVENUE","PALMERTON","PA","18071",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334","240795436","BLUE MOUNTAIN HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334_public.xml","OUTPATIENT SERVICES - PHYSICAL THERAPY","ST LUKE'S PHYS THERAPY - NESQUEHONING","426 WEST RAILROAD STREET","NESQUEHONING","PA","18240",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334","240795436","BLUE MOUNTAIN HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041959349300334_public.xml","OUTPATIENT SERVICES - CARDIOLOGY & VASCULAR LAB","ST LUKE'S CARDIOLOGY ASSOCIATES","1510 FAWN VALLEY ROAD","KRESGEVILLE","PA","18322",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207","620636239","Methodist Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207_public.xml","Radiation Therapy Center","1 - Thompson Cancer Services at Methodist","102 Vermont Avenue","Oak Ridge","TN","37830",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207","620636239","Methodist Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207_public.xml","Wound Care & Hyperbaric Oxygen Clinic","2 - MMC Wound Treatment Center","160A West Tennessee Avenue","Oak Ridge","TN","37830",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207","620636239","Methodist Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207_public.xml","Endoscopy Center","3 - Endoscopy Center of Oak Ridge","988 Oak Ridge Turnpike Ste 200","Oak Ridge","TN","37830",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207","620636239","Methodist Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207_public.xml","Physical, Occupational & Speech Therapy","4 - Methodist Therapy Outpatient Services","991 Oak Ridge Turnpike","Oak Ridge","TN","37830",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207","620636239","Methodist Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207_public.xml","Breast Imaging Center","5 - Oak Ridge Breast Center","3rd Floor Cheyenne Ambulatory","Oak Ridge","TN","37830","Center",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207","620636239","Methodist Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207_public.xml","Sleep Diagnostic Center","6 - Methodist Sleep Diagnostic Center","944 Oak Ridge Turnpike","Oak Ridge","TN","37830",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207","620636239","Methodist Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207_public.xml","Cardiac Rehabilitation","7 - MMC Cardiac Pulmonary Rehab Center","200 New York Avenue Ste 360","Oak Ridge","TN","37830",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207","620636239","Methodist Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349301207_public.xml","Diagnostic Imaging & Lab Services","8 - Cheyenne Outpatient Diagnostic Center","944 Oak Ridge Turnpike","Oak Ridge","TN","37830",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Outpatient Imaging Center","1 - CAMC Imaging Center","60 RHL Boulevard","South Charleston","WV","25309",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Urgent Care Facility","2 - CAMC Urgent Care Center","314 Goff Mountain Road Suite 3","Cross Lanes","WV","25313",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Rehabilitation Facility","3 - CAMC Physical Therapy and Sports Med","200 Tracy Way","Charleston","WV","253111258",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Pharmacy Compounding Center","4 - CAMC Solutions","2568 Pennsylvania Avenue","Charleston","WV","253024907",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Rheumatology","5 - CAMC Rheumatology","4610 Kanawha Ave SW","South Charleston","WV","25309",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Laboratory Services","6 - St Mary's Laboratory Services","2900 First Ave Suite 607","Huntington","WV","25702",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Weight Loss Center","7 - CAMC Weight Loss Center","600 Tracy Way Suite 2","Charleston","WV","25311",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Family Practice","8 - CAMC Primary Care-Nitro","4111 First Avenue 3","Nitro","WV","25143",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Family Practice","9 - CAMC Primary Care-Winfield","3456 Winfield Road","Winfield","WV","25526",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Plastic Surgery","10 - Plastic Surgery Center","210 Brooks Street Suite 200","Charleston","WV","25301",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Orthopedic Center","11 - Teays Valley Orthopedics","3703 Teays Valley Road","Hurricane","WV","25526",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Urological Center","12 - Urologic Surgical Center","11 Courtney Drive","Charleston","WV","25304",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Cardiology","13 - Cardiology-South Charleston","4610 Kanawha Ave SW","South Charleston","WV","25309",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Cardiology","14 - Cardiology-Summersville","400 Fairview Heights Road","Summersville","WV","26651",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Orthopedic Center","15 - Orthopedics - Madison","467 Main Street Suite 1","Madison","WV","25310",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Cardiology","16 - CAMC EP Cardiology","3100 MacCorkle Avenue SE Suite 205","Charleston","WV","25304",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502","550526150","Charleston Area Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349300502_public.xml","Family Practice","17 - CAMC Primary Care-Teays Valley","1204 Hospital Drive","Hurricane","WV","25526",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086","580566223","ST MARY'S HEALTH CARE SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086_public.xml","RADIOLOGY, REHAB, LAB, SLEEP LAB AND WELLNESS CENTER","1 - ST MARY'S DIAGREHABWELLNESS CTR","2470 DANIELLS BRIDGE ROAD BLDG 300","ATHENS","GA","30606",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086","580566223","ST MARY'S HEALTH CARE SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086_public.xml","WOUND TREATMENT & INFUSION THERAPY","2 - ST MARY'S WOUND HEALINGINFUSION CTR","4017 ATLANTA HIGHWAY SUITE A","ATHENS","GA","30606",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086","580566223","ST MARY'S HEALTH CARE SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086_public.xml","CARDIAC IMAGING","3 - ST MARY'S CARDIAC IMAGING","2470 DANIELLS BRIDGE RD BLDG 200","ATHENS","GA","30606","261",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086","580566223","ST MARY'S HEALTH CARE SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086_public.xml","CARDIAC IMAGING","4 - ST MARY'S CARDIAC IMAGING","700 SUNSET DR BLDG 300 STE 302","ATHENS","GA","30606",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086","580566223","ST MARY'S HEALTH CARE SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011979349304086_public.xml","IN-PATIENT HOSPICE CARE","5 - ST MARY'S HOSPICE HOUSE","1660 JENNINGS MILL ROAD","WATKINSVILLE","GA","30677",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010859349301601","450255914","Ashley Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010859349301601_public.xml","Long Term Care Facility","1 - Ashley Medical Center SNF","612 Center Ave N","Ashley","ND","584130450",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010859349301601","450255914","Ashley Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010859349301601_public.xml","Rural Health Clinic","2 - AMC Clinic Ashley","612 Center Ave N","Ashley","ND","584130450",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010859349301601","450255914","Ashley Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010859349301601_public.xml","Rural Health Clinic","3 - AMC Clinic Zeeland","203 South Main","Zeeland","ND","58581",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509","311439334","MOUNT CARMEL HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509_public.xml","NEUROSURGERY CENTER","1 - MOUNT CARMEL CENTRAL OHIO NEUROLOGICAL SUR","249 KENWOOD DR","COSHOCTON","OH","43812",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509","311439334","MOUNT CARMEL HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509_public.xml","NEUROSURGERY CENTER","2 - MOUNT CARMEL CENTRAL OHIO NEUROLOGICAL SUR","100 COLEMANS CROSSING BLVD 2ND FL","MARYSVILLE","OH","43040",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509","311439334","MOUNT CARMEL HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509_public.xml","NEUROSURGERY CENTER","3 - MOUNT CARMEL CENTRAL OHIO NEUROLOGICAL SUR","1176 E HOME RD","SPRINGFIELD","OH","45503",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509","311439334","MOUNT CARMEL HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509_public.xml","NEUROSURGERY CENTER","4 - MOUNT CARMEL CENTRAL OHIO NEUROLOGICAL SUR","11301 UPPER GILCHRIST DR","MOUNT VERNON","OH","43050",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509","311439334","MOUNT CARMEL HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509_public.xml","NEUROSURGERY CENTER","5 - MOUNT CARMEL CENTRAL OHIO NEUROLOGICAL SUR","3964 FRAZEYSBURG RD","ZANESVILLE","OH","43701",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509","311439334","MOUNT CARMEL HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509_public.xml","NEUROSURGERY CENTER","6 - MOUNT CARMEL CENTRAL OHIO NEUROLOGICAL SUR","1450 COLUMBUS AV STE 105","WASHINGTON COURT HOU","OH","43160",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509","311439334","MOUNT CARMEL HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509_public.xml","NEUROSURGERY CENTER","7 - MOUNT CARMEL CENTRAL OHIO NEUROLOGICAL SUR","1533 ELECTION HOUSE RD NW","LANCASTER","OH","43130",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509","311439334","MOUNT CARMEL HEALTH SYSTEM","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349301509_public.xml","NEUROSURGERY CENTER","8 - MOUNT CARMEL CENTRAL OHIO NEUROLOGICAL SUR","1204 GREENE ST","MARIETTA","OH","45750",NA,NA
