"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SN_01_LTD_ASSET_DIST_DESC","SN_01_LTD_ASSET_DIST_DATE","SN_01_LTD_ASSET_DIST_FMV","SN_01_LTD_ASSET_DIST_FMV_METHOD","SN_01_LTD_RECIP_NAME_PERS","SN_01_LTD_RECIP_EIN","SN_01_LTD_RECIP_IRC_SECTION","SN_01_LTD_RECIP_ADDR_L1","SN_01_LTD_RECIP_ADDR_CITY","SN_01_LTD_RECIP_ADDR_STATE","SN_01_LTD_RECIP_ADDR_ZIP","SN_01_LTD_RECIP_NAME_ORG_L1","LiquidationOfAssetsTableGrp","DirectorOfSuccessor2Ind","EmployeeOfSuccessor2Ind","OwnerOfSuccessor2Ind","ReceiveCompensation2Ind","AssetsDistributedInd","RequiredToNotifyAGInd","AttorneyGeneralNotifiedInd","LiabilitiesPaidInd","BondsOutstandingInd","BondLiabilitiesDischargedInd","DirectorOfSuccessorInd","EmployeeOfSuccessorInd","OwnerOfSuccessorInd","ReceiveCompensationInd","SN_01_LTD_RECIP_ADDR_L2","SN_01_LTD_RECIP_ADDR_CNTR","SN_01_LTD_RECIP_NAME_ORG_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315400","260746256","Eight Corporate Centre Acquisition Company","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349315400_public.xml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","false","false","false","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031149349200928","650743421","UNION POSITIVA INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031149349200928_public.xml","DELL PROJECTOR MODEL 2400MP","2019-04-19","44","EBAY",NA,"460591110","501(C)(3)","1401 NE 9 STREET 58","FORT LAUDERDALE","FL","33304","LIFE SPORTS FITNESS INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031149349200928","650743421","UNION POSITIVA INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031149349200928_public.xml","VIEW SONIC PROJECTION MODEL PJ350","2019-04-19","30","EBAY",NA,"460591110","501(C)(3)","1401 NE 9 STREET 58","FORT LAUDERDALE","FL","33304","LIFE SPORTS FITNESS INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031149349200928","650743421","UNION POSITIVA INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031149349200928_public.xml","MOBILE UNIT FORD ITASCA 2001","2019-04-25","400","DIFFERENCE MBL UNIT APPRAISALS, MAJOR REPAIRS REQUIRED",NA,"800796422","501(C)(3)","1801 CORAL WAY STE 200","MIAMI","FL","33145","SURVIVORS PATHWAY ORG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349315112","208738751","2700 Ellis Road Acquisition Corp","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349315112_public.xml","2700 Ellis Road Acquisition Corp","2018-12-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932959349300228","416361866","DUININCK BROS INC - VEBA TRUST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932959349300228_public.xml","CASH","2018-12-31","31182","BOOK VALUE",NA,"411693838","501(C)(4)","8170 33RD AVE S PO BOX 1309","MINNEAPOLIS","MN","554401309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932959349300228","416361866","DUININCK BROS INC - VEBA TRUST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932959349300228_public.xml","REMAINING RECEIVABLE PAID OUT FOR INSURANCE BENEFITS","2018-12-04","562259","BOOK VALUE","HEALTHPARTNERS INC","411693838","501(C)(4)","8170 33RD AVE S PO BOX 1309","MINNEAPOLIS","MN","554401309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932989349200633","916053623","GLENHOME TRUST","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932989349200633_public.xml","CASH & MARKETABLE SECURITIES","2018-02-09","2723532","FAIR MARKET VALUE",NA,"916013536","501(C)(3)","1601 FIFTH AVENUE STE 1900","SEATTLE","WA","98101","SEATTLE FOUNDATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520","042914549","Samaritan Community Health Services Inc","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520_public.xml","Cash","2019-09-30","34871","Financial Statement Values",NA,"042129891","501(c)(3)","PO Box 368","Webster","MA","01570","VNA of Southern Worcester County Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520","042914549","Samaritan Community Health Services Inc","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520_public.xml","Investment in Subsidiary","2019-09-30","100","Financial Statement Values",NA,"042129891","501(c)(3)","PO Box 368","Webster","MA","01570","VNA of Southern Worcester County Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520","042914549","Samaritan Community Health Services Inc","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520_public.xml","Prepaid Expenses","2019-09-30","28583","Financial Statement Values",NA,"042129891","501(c)(3)","PO Box 368","Webster","MA","01570","VNA of Southern Worcester County Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520","042914549","Samaritan Community Health Services Inc","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520_public.xml","Due To/From Related Parties","2019-09-30","-20270","Financial Statement Values",NA,"042129891","501(c)(3)","PO Box 368","Webster","MA","01570","VNA of Southern Worcester County Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520","042914549","Samaritan Community Health Services Inc","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520_public.xml","Land, Buildings & Equipment","2019-09-30","468294","Financial Statement Values",NA,"042129891","501(c)(3)","PO Box 368","Webster","MA","01570","VNA of Southern Worcester County Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520","042914549","Samaritan Community Health Services Inc","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520_public.xml","Accounts Payable","2019-09-30","-402","Financial Statement Values",NA,"042129891","501(c)(3)","PO Box 368","Webster","MA","01570","VNA of Southern Worcester County Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520","042914549","Samaritan Community Health Services Inc","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300520_public.xml","Accrued Expenses","2019-09-30","-20057","Financial Statement Values",NA,"042129891","501(c)(3)","PO Box 368","Webster","MA","01570","VNA of Southern Worcester County Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349305444","231426011","USO of Pennsylvania and","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349305444_public.xml","All assets and liabilities","2019-08-31","926837","Book value",NA,"131610451","501(c)(3)","2111 Wilson Blvd Suite 1200","Arlington","VA","22201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020429349301437","473792487","THE GUIDANCE CHARTER SCHOOL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020429349301437_public.xml","CONSTRUCTION IN PROGRESS",NA,"35361115",NA,NA,NA,"SEE ATTACHED","515 FLOWER ST","LOS ANGELES","CA","90071","STAPLETON GROUP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020429349301437","473792487","THE GUIDANCE CHARTER SCHOOL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020429349301437_public.xml","BONDS PAYABLE",NA,"29585000",NA,NA,NA,"SEE ATTACHED","515 FLOWER ST","LOS ANGELES","CA","90071","STAPLETON GROUP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020429349301437","473792487","THE GUIDANCE CHARTER SCHOOL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020429349301437_public.xml","CASH",NA,"12667",NA,NA,NA,"SEE ATTACHED","515 FLOWER ST","LOS ANGELES","CA","90071","STAPLETON GROUP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020429349301437","473792487","THE GUIDANCE CHARTER SCHOOL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020429349301437_public.xml","LOAN RECEIVABLE",NA,"5000",NA,NA,NA,"SEE ATTACHED","515 FLOWER ST","LOS ANGELES","CA","90071","STAPLETON GROUP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349318288","770563052","FANTASIA PERFORMING ARTS CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349318288_public.xml","ACCOUNTANT FEES","2019-11-15","1816","ACTUAL COST",NA,"463642749",NA,"1151 HARBOR BAY PKWY STE 202","ALAMEDA","CA","94502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349318288","770563052","FANTASIA PERFORMING ARTS CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349318288_public.xml","CA FRANCHISE TAX BOARD ANNUAL RENEWAL FEE","2019-11-15","10","ACTUAL COST",NA,NA,NA,"PO BOX 942857","SACRAMENTO","CA","94527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349318288","770563052","FANTASIA PERFORMING ARTS CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349318288_public.xml","ATTORNEY GENERAL OF CA RENEWAL FEE","2019-11-15","25","ACTUAL COST",NA,NA,NA,"PO BOX 903447","SACRAMENTO","CA","94203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883","391792203","INDEPENDENT HEALTH CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883_public.xml","CASH","2018-12-31","37854","FACE VALUE",NA,"391186642","501(C)(3)","2970 CHAPEL VALLEY RD SUITE 203","MADISON","WI","537117424","INDEPENDENT LIVING INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883","391792203","INDEPENDENT HEALTH CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883_public.xml","ACCOUNTS RECEIVABLE","2018-12-31","19000","BOOK COST",NA,"391186642","501(C)(3)","2970 CHAPEL VALLEY RD SUITE 203","MADISON","WI","537117424","INDEPENDENT LIVING INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883","391792203","INDEPENDENT HEALTH CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883_public.xml","PREPAID EXPENSES","2018-12-31","1442","BOOK COST",NA,"391186642","501(C)(3)","2970 CHAPEL VALLEY RD SUITE 203","MADISON","WI","537117424","INDEPENDENT LIVING INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883","391792203","INDEPENDENT HEALTH CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883_public.xml","FURNITURE AND EQUIPMENT","2018-12-31","3453","BOOK VALUE",NA,"391186642","501(C)(3)","2970 CHAPEL VALLEY RD SUITE 203","MADISON","WI","537117424","INDEPENDENT LIVING INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883","391792203","INDEPENDENT HEALTH CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349305883_public.xml","GRANTS AND OTHER ASSISTANCE TO DOMESTIC ORGANIZATIONS","2018-12-31","44447","FACE VALUE",NA,"391186642","501(C)(3)","2970 CHAPEL VALLEY RD SUITE 203","MADISON","WI","537117424","INDEPENDENT LIVING INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911339349201641","205775040","INSTITUTE FOR WISCONSIN'S HEALTH INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911339349201641_public.xml","CASH AND CASH EQUIVALENTS","2018-12-11","607","BOOK VALUE","NANCY YOUNG",NA,NA,"7057 EAST LANE","PITTSVILLE","WI","54466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940589349200124","811708734","TEAM DIEGO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940589349200124_public.xml","EXPENSES PAID","2018-06-30","222","FMV","BANK",NA,"N/A","SAN ANTONIO","SAN ANTONIO","TX","78245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942179349300109","453744874","Better Georgia Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942179349300109_public.xml","Cash left in bank account used to pay final expenses","2018-12-31","728",NA,"Al Pearson",NA,"individual","2897 North Druid Hills Road NE 162","Atlanta","GA","30329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349312936","464227057","Bridgepoint Housing Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349312936_public.xml","Accounting fee","2018-12-31","2275","Amount paid & agree",NA,NA,NA,"1541 The Alameda","San Jose","CA","95126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349312936","464227057","Bridgepoint Housing Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349312936_public.xml","License & Fee","2018-12-31","20","Amount paid & due",NA,NA,NA,"PO Box 942857","Sacramento","CA","94257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931289349300503","320227792","NavigateCancer Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931289349300503_public.xml","Various Office Equipment","2018-12-31","0","Present Value","NA",NA,"N/A","N/A","Apex","NC","27502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942609349200009","475260587","ALA CHARTER SCHOOLS OF TEXAS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942609349200009_public.xml","No assets to distribute","2018-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911579349200706","371228598","TRI-COUNTY DUCKS AND GEESE FOREVER INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911579349200706_public.xml","ILLINOIS RIVER VALLEY CONSERVATION GROUP","2018-04-18","18691",NA,"ILLINOIS RIVER VALLEY CONSERVATION","901027276","501C3","306 OLIVE ST","VARNA","IL","613758949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349303332","480630224","COMMUNITY MEMORIAL HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349303332_public.xml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","true","false","false","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942759349300639","391222036","WEST MADISON SENIOR COALITION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942759349300639_public.xml","CASH","2018-12-31","517495","ACTUAL COST",NA,"391211331","501C(3)","128 E OLIN AVENUE STE 110","MADISON","WI","53713","NEWBRIDGE MADISON INC FORMERLY KNOWN AS EAST MADISONMONONA COALITION OF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942759349300639","391222036","WEST MADISON SENIOR COALITION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942759349300639_public.xml","ACCOUNTS RECEIVABLE","2018-12-31","20224","NET REALIZABLE VALUE",NA,"391211331","501C(3)","128 E OLIN AVENUE STE 110","MADISON","WI","53713","NEWBRIDGE MADISON INC FORMERLY KNOWN AS EAST MADISONMONONA COALITION OF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942759349300639","391222036","WEST MADISON SENIOR COALITION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942759349300639_public.xml","PREPAID EXPENSES","2018-12-31","11251","ACTUAL COST",NA,"391211331","501C(3)","128 E OLIN AVENUE STE 110","MADISON","WI","53713","NEWBRIDGE MADISON INC FORMERLY KNOWN AS EAST MADISONMONONA COALITION OF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942759349300639","391222036","WEST MADISON SENIOR COALITION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942759349300639_public.xml","LEASEHOLD IMPROVEMENTS","2018-12-31","21583","NET BOOK VALUE",NA,"391211331","501C(3)","128 E OLIN AVENUE STE 110","MADISON","WI","53713","NEWBRIDGE MADISON INC FORMERLY KNOWN AS EAST MADISONMONONA COALITION OF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041329349201754","582541044","CLAYTON GENERAL ASC INC","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041329349201754_public.xml","NO ASSETS REMAINED DURING THIS FINAL TAX YEAR. ALL ASSETS WERE DISTRIBUTED IN PRIOR TAX YEARS AND WERE DISCLOSED ACCORDINGLY.",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922899349300547","420919783","SUNSET RETIREMENT HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922899349300547_public.xml","CASH, RECEIVABLES, EQUIPMENT","2018-05-16","445121","CASH",NA,"300956312","PARTNERSHIP","14 W 21ST ST","SPENCER","IA","51301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941289349201109","952645850","PAJARO VALLEY ASSOCIATION OF REALTORS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941289349201109_public.xml","CASH / FURNITURE","2018-12-26","425651","CASH VALUE",NA,"941427366","501(C) 6","2525 S MAIN STREET","SOQUEL","CA","95073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910449349300806","380679221","INTERNATIONAL BROTHERHOOD OF 7 TCWH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910449349300806_public.xml","CASH","2018-12-31","152586","BOOK VALUE",NA,NA,"501(C)(5)","3315 EASTERN AVE SE","GRAND RAPIDS","MI","49508","INT'L BROTHERHOOD OF 406 TCWH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910449349300806","380679221","INTERNATIONAL BROTHERHOOD OF 7 TCWH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910449349300806_public.xml","PROPERTY AND EQUIPMENT","2018-12-31","81921","BOOK VALUE",NA,NA,"501(C)(5)","3315 EASTERN AVE SE","GRAND RAPIDS","MI","49508","INT'L BROTHERHOOD OF 406 TCWH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042599349201069","866069600","Teamsters Joint Training Trust Fund","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042599349201069_public.xml","Cash","2019-10-28","11459","Cash",NA,"866299582","501c3","1825 W Adams","Phoenix","AZ","85007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042599349201069","866069600","Teamsters Joint Training Trust Fund","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042599349201069_public.xml","Cash","2019-10-28","11459","Cash",NA,"880407519","501c3","8311 West Sunset Road","Las Vegas","NV","89113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300420","391316083","TINY TRUCKERS DAY CARE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300420_public.xml","CASH","2019-05-15","2791","ACTUAL","UNITED FUND OF CLINTONVILLE","396104086","501C(3)","PO BOX 116","CLINTONVILLE","WI","54929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300420","391316083","TINY TRUCKERS DAY CARE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300420_public.xml","CASH","2019-05-15","7791","ACTUAL","ST MARTIN LUTHERAN CHURCH","390825337","501C(3)","100 S CLINTON AVENUE","CLINTONVILLE","WI","54929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300420","391316083","TINY TRUCKERS DAY CARE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300420_public.xml","CASH","2019-05-15","20000","ACTUAL","COMMUNITY FOUNDATION FOX VALLEY","391548450","501C(3)","PO BOX 244","CLINTONVILLE","WI","54929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943299349200619","421686307","YOU'RE LIVING PROOF INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943299349200619_public.xml","organization had no assets","2019-10-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000159349200505","946073110","ROBINWOOD POOL INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000159349200505_public.xml","LAND, SWIMMING POOL, IMPROVEMENTS, POOL EQ","2017-08-21","2450000","SALES PRICE",NA,NA,"LLC","P O BOX 669","MOUNTAIN VIEW","CA","94041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940929349300229","453815443","SKYPAC TENANT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940929349300229_public.xml","SKYPAC BUILDING (CAPITAL LEASE TERMINATED)","2018-12-28",NA,"SEE STATEMENT",NA,"611381629","GOVT AGENCY","PO BOX 748","BOWLING GREEN","KY","42102","SKYPAC INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930549349200608","474810028","FED-SPACE ASSOCIATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930549349200608_public.xml","TERMINATION","2018-12-31",NA,"ZERO ASSETS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
