"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SC_01_POLI_ORG_EIN","SC_01_POLI_ORG_AMT_CONTR_REC","SC_01_POLI_ORG_NAME_L1","SC_01_POLI_ORG_ADDR_L1","SC_01_POLI_ORG_ADDR_CITY","SC_01_POLI_ORG_ADDR_STATE","SC_01_POLI_ORG_ADDR_ZIP","SC_01_POLI_ORG_AMT_FUND_PAID","SC_01_POLI_ORG_ADDR_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902069349300800","811230004","CONSTRUCTION AND PUBLIC EMPLOYEES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902069349300800_public.xml","421280333","54011","LABORERS POLITICAL ACTION COMMITTEE","3400 E EUCLID AVENUE","DES MOINES","IA","503173522",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349310100","951644568","LBS FINANCIAL CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349310100_public.xml","940357265",NA,"CCUL-PAC","1201 K STREET 1050","SACRAMENTO","CA","95814","6000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933029349300538","250900023","FRATERNAL ORDER OF POLICE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933029349300538_public.xml","250900023","9800","FOP FORT PITT LODGE 1 PAC FUND","1428 BANKSVILLE ROAD","PITTSBURGH","PA","15216",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031979349305533","530228172","AMERICAN FEDERATION OF LABOR AND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031979349305533_public.xml","522257723","4770956","AFL-CIO COPE TREASURY FUND","815 16TH ST NW","WASHINGTON","DC","20006",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349300925","050283562","RHODE ISLAND AFL-CIO","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349300925_public.xml","237178446","31355","RHODE ISLAND AFL-CIO COPE","194 SMITH STREET","PROVIDENCE","RI","02908",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","824798899",NA,"CHISPA AZ PAC","1943 W ADAMS STREET","PHOENIX","AZ","85009","1692000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml",NA,NA,"CONSERVATION ALABAMA ACTION FUND","853 DAUPHIN STREET SUITE C","MOBILE","AL","36602","40000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","810903344",NA,"CONSERVATION COLORADO VICTORY FUND","1536 WYNKOOP STREET SUITE 510","DENVER","CO","80202","1050000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml",NA,NA,"CONSERVATION ILLINOIS PAC","520 E CAPITOL AVE","SPRINGFIELD","IL","62701","20000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","205701610",NA,"CONSERVATION VOTERS OF MICHIGAN PAC","3029 MILLER ROAD","ANN ARBOR","MI","48103","2755000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","161623647",NA,"CONSERVATION VOTERS OF SOUTH CAROLINA PAC","712 RICHLAND ST SUITE A","COLUMBIA","SC","29201","50000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","562205656",NA,"CONSERVATION VOTERS PAC","PO BOX 12671","RALEIGH","NC","27605","900000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","800801428",NA,"CVNM VERDE VOTERS FUND","200 W DE VARGAS STREET SUITE 1","SANTA FE","NM","87501","1365000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","042024004",NA,"ENVIRONMENTAL LEAGUE OF MASSACHUSETTS ACTION FUND IE PAC","15 COURT SQUARE SUITE 1000","BOSTON","MA","02108","20000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","812740350",NA,"FLORIDA CONSERVATION VOTERS ACTION FUND","1700 MONROE STREET 11-286","TALLAHASSEE","FL","323030501","550000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","582559965",NA,"GEORGIA CONSERVATION VOTERS ACTION FUND","1530 DEKALB AVE NE SUITE A","ATLANTA","GA","30307","20000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","912084140",NA,"LCV POLITICAL ENGAGEMENT FUND","740 15TH STREET NW SUITE 700","WASHINGTON","DC","20005","1585000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","273145176",NA,"LCV VICTORY FUND","740 15TH STREET NW SUITE 700","WASHINGTON","DC","20005","3500000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","010536637",NA,"MAINE CONSERVATION ACTION FUND","295 WATER STREET SUITE 9","AUGUSTA","ME","043304621","1475000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","813567453",NA,"NEW AMERICAN JOBS FUND","740 15TH STREET NW SUITE 700","WASHINGTON","DC","20005","2550000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","271652704",NA,"NEW YORK LEAGUE OF CONSERVATION VOTERS INC PAC","30 BROAD STREET 30","NEW YORK","NY","10004","20000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","931325618",NA,"OREGON LEAGUE OF CONSERVATION VOTERS PAC","133 SW 32ND AVENUE SUITE 200","PORTLAND","OR","97204","795000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","030361080",NA,"VERMONT CONSERVATION VOTERS ACTION FUND","9 BAILEY AVE","MONTPELIER","VT","05602","20000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","911816228",NA,"WASHINGTON CONSERVATION VOTERS ACTION FUND","1402 THIRD AVE SUITE 1400","SEATTLE","WA","98101","37500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","831567105",NA,"WISCONSIN CONSERVATION VOTERS INDEPENDENT EXPENDITURE COMMITTEE","133 S BUTLER STREET SUITE 320","MADISON","WI","53703","850000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","830728142",NA,"BEGICH FOR ALASKA","PO BOX 240287","ANCHORAGE","AK","99501","50000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379","521733698","LEAGUE OF CONSERVATION VOTERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349310379_public.xml","310805578",NA,"CONSERVATION OHIO","1145 CHESAPEAKE AVE SUITE 1","COLUMBUS","OH","43212","1450000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911079349300821","370357765","PLUMBERS STEAMFITTERS AND REFRIGERATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911079349300821_public.xml","912078912","102605","LOCAL 137 COPE COMMITTEE","2880 E COOK STREET","SPRINGFIELD","IL","62703",NA,NA
