"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SR_01_DISREG_ENTITY_EIN","SR_01_DISREG_ENTITY_PRIMARY_ACT","SR_01_DISREG_ENTITY_DMCL_STATE","SR_01_DISREG_ENTITY_INCOME_TOT","SR_01_DISREG_ENTITY_ASSETS_EOY","SR_01_DISREG_ENTITY_NAME_L1","SR_01_DISREG_ENTITY_ADDR_L1","SR_01_DISREG_ENTITY_ADDR_CITY","SR_01_DISREG_ENTITY_ADDR_STATE","SR_01_DISREG_ENTITY_ADDR_ZIP","SR_01_DISREG_ENTITY_NAME_L1.1","SR_01_DISREG_ENTITY_CTRL_NA","SR_01_DISREG_ENTITY_DMCL_CNTR","SR_01_DISREG_ENTITY_ADDR_L2","SR_01_DISREG_ENTITY_ADDR_CNTR","SR_01_DISREG_ENTITY_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260619027","SKILLED NURSING FACILITY","DE","2351565","246188","MANOR CARE OF WESTMONT IL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620376","SKILLED NURSING FACILITY","DE","4489867","1262691","MANOR CARE OF WHEATON MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260619870","SKILLED NURSING FACILITY","DE","1675180","702882","MANOR CARE OF WICHITA KS LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260621747","SKILLED NURSING FACILITY","DE","4311268","2265326","MANOR CARE OF WILLIAMSPORT PA (NORTH) LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260621778","SKILLED NURSING FACILITY","DE","3111291","1861434","MANOR CARE OF WILLIAMSPORT PA (SOUTH) LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610097","SKILLED NURSING FACILITY","DE","4931002","1588985","MANOR CARE OF WILLOUGHBY OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260615773","SKILLED NURSING FACILITY","DE","7148","0","MANOR CARE OF WILMETTE IL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623367","SKILLED NURSING FACILITY","DE","6269461","2024956","MANOR CARE OF WILMINGTON DE LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","362899194","SKILLED NURSING FACILITY","DE","1285200","238061","MANOR CARE OF WINTER PARK FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","WINTER PARK NURSING CENTER LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260614171","SKILLED NURSING FACILITY","DE","6933272","3359755","MANOR CARE OF YARDLEY PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260621815","SKILLED NURSING FACILITY","DE","7422114","3687025","MANOR CARE OF YEADON PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622887","SKILLED NURSING FACILITY","DE","5812804","2665126","MANOR CARE OF YORK PA (NORTH) LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622947","SKILLED NURSING FACILITY","DE","5932573","2707165","MANOR CARE OF YORK PA (SOUTH) LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624293","OUTPATIENT REHABILITATION","DE","6067369","2131599","MANOR CARE REHABILITATION CENTER OF DECATUR GA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260613074","SKILLED NURSING FACILITY","DE","2353891","510937","MANOR CARE-BELDEN VILLAGE OF CANTON OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624118","SKILLED NURSING FACILITY","DE","1602031","235023","MANOR CARE-CARROLLWOOD OF TAMPA FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260619923","SKILLED NURSING FACILITY","DE","-13642","673160","MANOR CARE-DULANEY MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260609550","SKILLED NURSING FACILITY","DE","3844163","681162","MANOR CARE-EUCLID BEACH OF CLEVELAND OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624605","SKILLED NURSING FACILITY","DE","5356088","1638625","MANOR CARE-FAIR OAKS OF FAIRFAX VA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622713","SKILLED NURSING FACILITY","DE","7006292","2539023","MANOR CARE-GREENTREE OF PITTSBURGH PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624643","SKILLED NURSING FACILITY","DE","5024471","1676365","MANOR CARE-IMPERIAL OF RICHMOND VA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610561","SKILLED NURSING FACILITY","DE","5380550","2328848","MANOR CARE-KINGSTON COURT OF YORK PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260614451","SKILLED NURSING FACILITY","DE","5571413","2799865","MANOR CARE-LANSDALE OF MONTGOMERYVILLE PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620266","SKILLED NURSING FACILITY","DE","5297867","2044403","MANOR CARE-LARGO MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625295","ASSISTED LIVING FACILITY","DE","2687841","681478","MANOR CARE- LELY PALMS OF NAPLES FL (SH) LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260621960","SKILLED NURSING FACILITY","DE","1183605","119892","MANOR CARE-LINDEN VILLAGE OF LEBANON PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610604","SKILLED NURSING FACILITY","DE","6977380","2528473","MANOR CARE-NORTH HILLS OF PITTSBURGH PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623346","SKILLED NURSING FACILITY","DE","8477987","2961737","MANOR CARE-PIKE CREEK OF WILMINGTON DE LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610139","SKILLED NURSING FACILITY","DE","-5495","12548","MANOR CARE-ROCKY RIVER OF CLEVELAND OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620341","SKILLED NURSING FACILITY","DE","4889032","1968398","MANOR CARE-ROLAND PARK MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620310","SKILLED NURSING FACILITY","DE","6449428","2827548","MANOR CARE-ROSSVILLE MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620431","SKILLED NURSING FACILITY","DE","7956409","3413366","MANOR CARE-RUXTON MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623656","SKILLED NURSING FACILITY","DE","-650","0","MANOR CARE-SHARPVIEW OF HOUSTON TX LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624664","SKILLED NURSING FACILITY","DE","6565257","2122703","MANOR CARE-STRATFORD HALL OF RICHMOND VA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260619716","SKILLED NURSING FACILITY","DE","3431906","1120512","MANOR CARE-SUMMER TRACE OF CARMEL IN LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622591","SKILLED NURSING FACILITY","DE","8037193","2763872","MANOR CARE-TICE VALLEY CA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260612993","SKILLED NURSING FACILITY","DE","5816269","1685649","MANOR CARE-WEST DEPTFORD OF PAULSBORO NJ LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620223","SKILLED NURSING FACILITY","DE","-3853","366641","MANOR CARE-WOODBRIDGE VALLEY MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260619843","SKILLED NURSING FACILITY","DE","0","29038","MANOR CARE OF OVERLAND PARK KS LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624567","SKILLED NURSING FACILITY","DE","3848309","1169941","MEDICAL CARE CENTER-LYNCHBURG VA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623316","SKILLED NURSING FACILITY","DE","3744385","1162696","OAKMONT EAST-GREENVILLE SC LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623208","SKILLED NURSING FACILITY","DE","3383194","1137734","OAKMONT OF UNION SC LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623335","SKILLED NURSING FACILITY","DE","4185275","1242794","OAKMONT WEST-GREENVILLE SC LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623007","SKILLED NURSING FACILITY","DE","7642801","3674733","OLD ORCHARD HEALTH CARE CENTER-EASTON PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623264","ASSISTED LIVING FACILITY","DE","1043257","191375","PERRYSBURG COMMONS SENIOR HOUSING-PERRYSBURG OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610325","SKILLED NURSING FACILITY","DE","5128889","1809040","SHADYSIDE NURSING AND REHABILITATION CENTER-PITTSBURGH PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610347","SKILLED NURSING FACILITY","DE","3300600","1163693","SKY VUE TERRACE-PITTSBURGH PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620079","SKILLED NURSING FACILITY","DE","1278636","217578","SPRINGHOUSE OF PIKESVILLE MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610373","SKILLED NURSING FACILITY","DE","-3514","94025","TWINBROOK MEDICAL CENTER-ERIE PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610542","SKILLED NURSING FACILITY","DE","7751617","3651622","WALLINGFORD NURSING AND REHABILITATION CENTER-WALLINGFORD PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623364","SKILLED NURSING FACILITY","DE","3774027","1461347","WEST ASHLEY REHABILITATION AND NURSING CENTER-CHARLESTON SC LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622805","SKILLED NURSING FACILITY","DE","7185892","2413868","WHITEHALL BOROUGH-PITTSBURGH PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031839349301333","362544178","Envision Unlimited","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031839349301333_public.xml","301141501","Provide job opportunities for food entrepreneurs","IL","10530","-5105","Envision Foods","8 South Michigan Avenue","Chicago","IL","60603","Envision Unlimited",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349302574","431758789","ST LOUIS COMMUNITY FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349302574_public.xml",NA,"HOLDS AN ASSET USED IN CHARITABLE ACTIVITIES","MO","0","0","GREATER SAINT LOUIS CIVIC PARTNERS LLC","2 OAK KNOLL PARK","CLAYTON","MO","63105","ST LOUIS COMMUNITY FOUNDATION INC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349310314","421276632","STL CARE COMPANY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349310314_public.xml","262507273","LONG-TERM ACUTE CARE HOSPITAL","IA","96024","0","CONTINUING CARE HOSPITAL AT ST LUKE'S LC","1026 A AVE NE","CEDAR RAPIDS","IA","52402","STL CARE COMPANY",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020359349300712","742455125","CENTRAL TEXAS CHRISTIAN SCHOOL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020359349300712_public.xml",NA,"SINGLE MEMBER LLC OWNDED BY ENTITY TO HOLD ENDOWMENT INVESTMENTS","TX","2570","54178","CENTRAL TEXAS CHRISTIAN SCHOOL ENDOWMENT LLC","4141 W FM 93","TEMPLE","TX","76502",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021649349300407","134025290","HARLEM RBI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021649349300407_public.xml","274518836","QUALIFIED LOW INCOME COMMUNITY BUSINESS","NY","3965","42586433","HRBI DREAM PARTNERS LLC","1991 SECOND AVENUE","NEW YORK","NY","10029","HARLEM RBI INC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021649349300407","134025290","HARLEM RBI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021649349300407_public.xml","453213078","QUALIFIED LOW INCOME COMMUNITY BUSINESS","NY","0","2658061","HARLEM RBI HOME BASE LLC","1991 SECOND AVENUE","NEW YORK","NY","10029","HARLEM RBI INC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021649349300407","134025290","HARLEM RBI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021649349300407_public.xml","352625807","REAL ESTATE","NY","0","14949460","DREAM ON 125 LLC","1991 SECOND AVENUE","NEW YORK","NY","10029","HARLEM RBI INC",NA,NA,NA,NA,NA
