"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SG_02_FUNDR_EVNT_1_NAME","SG_02_FUNDR_EVNT_REV_GRORCPT_1","SG_02_FUNDR_EVNT_REV_GRO_1","GrossReceiptsTotalAmt","GrossRevenueTotalEventsAmt","NetIncomeSummaryAmt","SG_02_FUNDR_EVNT_2_NAME","SG_02_FUNDR_EVNT_REV_GRORCPT_2","SG_02_FUNDR_EVNT_REV_GRO_2","SG_02_FUNDR_EVNT_REV_CONTR_1","SG_02_FUNDR_EVNT_EXP_OTH_1","SG_02_FUNDR_EVNT_REV_CONTR_2","SG_02_FUNDR_EVNT_EXP_OTH_2","SG_02_FUNDR_EVNT_OTH_TOT_NUM","SG_02_FUNDR_EVNT_REV_GRORCPT_OTH","SG_02_FUNDR_EVNT_REV_CONTR_OTH","SG_02_FUNDR_EVNT_REV_GRO_OTH","SG_02_FUNDR_EVNT_EXP_OTH_OTH","CharitableContributionsTotAmt","OthDirectExpnssTotalEventsAmt","DirectExpenseSummaryEventsAmt","SG_02_FUNDR_EVNT_EXP_FOOD_1","SG_02_FUNDR_EVNT_EXP_ENTMT_1","SG_02_FUNDR_EVNT_EXP_FOOD_2","SG_02_FUNDR_EVNT_EXP_FOOD_OTH","FoodAndBeverageTotalEventsAmt","EntertainmentTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_RENT_1","RentFcltyCostsTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_ENTMT_2","SG_02_FUNDR_EVNT_EXP_ENTMT_OTH","SG_02_FUNDR_EVNT_EXP_RENT_2","SG_02_FUNDR_EVNT_EXP_NONCSH_OTH","SG_02_FUNDR_EVNT_EXP_RENT_OTH","NonCashPrizesTotalEventsAmt","CashPrizesTotalEventsAmt","SG_02_FUNDR_EVNT_EXP_NONCSH_1","SG_02_FUNDR_EVNT_EXP_NONCSH_2","SG_02_FUNDR_EVNT_EXP_CASH_1","SG_02_FUNDR_EVNT_EXP_CASH_2","SG_02_FUNDR_EVNT_EXP_CASH_OTH"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349301274","300104345","GRAYSON COUNTY CHILDREN'S ADVOCACY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349301274_public.xml","DINNER","109383","109383","115374","115374","87181","OTHER EVENTS","5991","5991",NA,"6824",NA,"889",NA,NA,NA,NA,NA,NA,"7713","28193","689",NA,NA,NA,"689",NA,"19791","19791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349308839","350413142","INTNL ASSOC FIREFIGHTERS LOCAL 416","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349308839_public.xml","FUNDRAISING TELEPHONE","265449",NA,"270868",NA,NA,"FILL THE BOOT","5419",NA,"265449",NA,"5419",NA,NA,NA,NA,NA,NA,"270868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943209349300244","646025374","LUCEDALE ROTARY CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943209349300244_public.xml","COUNTY FAIR","37680","37680","37680","37680","29945",NA,NA,NA,NA,"7735",NA,NA,NA,NA,NA,NA,NA,NA,"7735","7735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011609349301361","953433824","FRIENDS OF THE LOS ANGELES FREE CLINIC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011609349301361_public.xml","DINNER GALA","2165860","119400","2623408","193997","-192049","GOLF TOURNAMENT","235044","37397","2046460","18044","197647","5042","1","222504","185304","37200","2506","2429411","25592","386046",NA,"33554",NA,NA,NA,"41592","210979","318862",NA,"8038","33620",NA,"74263",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931699349300708","813442205","PROJECT SHELTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931699349300708_public.xml","PROJECT SHELTER PRO-AM","609500",NA,"609500",NA,"-116857",NA,NA,NA,"609500","23358",NA,NA,NA,NA,NA,NA,NA,"609500","23358","116857","0","21202",NA,NA,NA,"21202","4395","4395",NA,NA,NA,NA,NA,"57902","10000","57902",NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912189349300901","841583366","THE GOOD SHEPHERD FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912189349300901_public.xml","AUCTIONS","272709",NA,"272709",NA,NA,NA,NA,NA,"272709",NA,NA,NA,NA,NA,NA,NA,NA,"272709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931289349200713","251876334","VIETNAM VETERANS OF AMERICA INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931289349200713_public.xml","Armed Forces Golf Outing","8667","1167","26882","14382","1048","Tet Party","18215","13215","7500","0","5000","1708","0",NA,NA,NA,NA,"12500","1708","13334","526","0","10100",NA,"10626","1000","0","0","1000",NA,"0",NA,NA,"0","0","0","0","0","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902499349301345","942737988","TAHOE NORDIC SEARCH & RESCUE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902499349301345_public.xml","GREAT RACE","32112","32112","32112","32112","11960",NA,NA,NA,NA,"20152",NA,NA,NA,NA,NA,NA,NA,NA,"20152","20152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002319349200000","237336959","INTERNATIONAL ASSOCIATION OF LIONS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002319349200000_public.xml","DINNERS","24818","24818","24818","24818","10066",NA,NA,NA,NA,"14752",NA,NA,NA,NA,NA,NA,NA,NA,"14752","14752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000139349300300","202568444","Sterling Heights Firefighters Charities","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000139349300300_public.xml","Comedy Night","16731","16731","16731","16731","4674",NA,NA,NA,NA,"12057",NA,NA,NA,NA,NA,NA,NA,NA,"12057","12057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031149349301513","431115070","HEARTLAND THERAPEUTIC RIDING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031149349301513_public.xml","AUCTION","249796","249796","249796","249796","183185",NA,NA,NA,NA,"24203",NA,NA,NA,NA,NA,NA,NA,NA,"24203","66611","19110","4000",NA,NA,"19110","4000","19298","19298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903029349301900","272966284","TALLER DE JOSE'","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903029349301900_public.xml","BUILDER'S DAY","52964","52964","78970","78970","60138","MARATHON","17333","17333",NA,"1380",NA,"2243","1","8673",NA,"8673","243",NA,"3866","18832","10618",NA,NA,"223","10841","125","4000","4000",NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942949349301194","262695696","BOYS & GIRLS CLUB OF THE GOLDEN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942949349301194_public.xml","SPORTS TALK","35969","448","54358","3730",NA,"GOLF EVENT","18389","3282","35521","448","15107","3282",NA,NA,NA,NA,NA,"50628","3730","3730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902819349300240","351148133","CHILDREN INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902819349300240_public.xml","FUNDRAISER","29990","29990","29990","29990","29990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010449349200226","586073377","Monroe Rotary Club Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010449349200226_public.xml","Golf Tournament","8948","8948","15805","15805","6906","Daddy/Daughter Dance","6857","6857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8899",NA,NA,"1412",NA,"1412",NA,"6737","7487",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349202850","954084499","UNITED BICOLANDIA LOS ANGELES","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349202850_public.xml","FELLOWSHIP BALL AND INDUCTION",NA,NA,"26947","26947","-4371","PENAFRANCIA FIESTA","26947","26947",NA,NA,NA,"6205","1",NA,NA,NA,NA,NA,"6205","31318",NA,NA,"6016",NA,"6016","1760",NA,"17337","1760",NA,"17337",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031159349301213","134091062","READ Alliance Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031159349301213_public.xml","spring benefit","540659","37800","540659","37800","-38896",NA,NA,NA,"502859","14021",NA,NA,"0",NA,NA,NA,NA,"502859","14021","76696","28125","6425",NA,NA,"28125","6425","28125","28125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349309488","362445901","AMERICAN ASSOCIATION FOR LABORATORY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349309488_public.xml","NATIONAL MEETING","1187904","1072854","1637036","1521986","862140","NAT'L MTG ADVERTISING","449132","449132","115050","390457",NA,NA,NA,NA,NA,NA,NA,"115050","390457","659846","142606",NA,NA,NA,"142606",NA,"126783","126783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011259349301056","043272394","PARENTS FAMILIES & FRIENDS OF LESB-","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011259349301056_public.xml","AUCTION & ADMIS","818928","44795","818928","44795","-102300",NA,NA,NA,"774133","73184",NA,NA,NA,NA,NA,NA,NA,"774133","73184","147095",NA,NA,NA,NA,NA,NA,"73911","73911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921919349200117","581489754","INDIA ASSOCIATION OF MEMPHIS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921919349200117_public.xml","INDIAFEST","111687","56937","111687","56937","-52067",NA,NA,NA,"54750","38014",NA,NA,NA,NA,NA,NA,NA,"54750","38014","109004",NA,NA,NA,NA,NA,NA,"70990","70990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040149349301414","113558761","MUSEUMS AT MITCHEL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040149349301414_public.xml","GALA BENEFIT","294120","163500","520596","131353","-185517","EXPO","226476","-32147","130620","141520","258623","40781",NA,NA,NA,NA,NA,"389243","182301","316870","130569",NA,"4000",NA,"134569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031049349200898","742401947","Round Rock Community Choir","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031049349200898_public.xml","Concerts","12388","12388","24434","24434","5431","Fundraisers","12046","12046",NA,"14546",NA,"4457",NA,NA,NA,NA,NA,NA,"19003","19003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349200531","030365414","VERMONT POLICE CANINE ASSOCIATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349200531_public.xml","IRON DOG COMPETITION","12548","12548","24784","24784","3483","Golf Tournament","12236","12236",NA,"9968",NA,"3026",NA,NA,NA,NA,NA,NA,"12994","21301",NA,NA,"1490",NA,"1490",NA,NA,"3115",NA,NA,"3115",NA,NA,"3702",NA,"3702",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020299349300807","363770757","DUPAGE HOMEOWNERSHIP CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020299349300807_public.xml","H.O.M.E. DUPAGE EVENTS","46155","46155","46155","46155","25720",NA,NA,NA,NA,"11442",NA,NA,NA,NA,NA,NA,NA,NA,"11442","20435",NA,NA,NA,NA,NA,NA,"8993","8993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349201930","481129372","MANHATTAN MARLINS INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349201930_public.xml","FUNDRAISERS","24437","24437","41744","41744","31703","SWIM MEETS","17307","17307",NA,"2893",NA,"7148",NA,NA,NA,NA,NA,NA,"10041","10041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912559349200746","452746012","SARALA BATHENA FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912559349200746_public.xml","SUPER SAMPLING","128389","128389","128389","128389","47567",NA,NA,NA,NA,"3131",NA,NA,NA,NA,NA,NA,NA,NA,"3131","80822",NA,NA,NA,NA,NA,NA,"77691","77691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931289349300008","232127057","PA STATE GRANGE OFPATRONVIRGINVILLE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931289349300008_public.xml","FOLK FESTIVAL","26310","26310","81725","81725","37745","KUTZTOWN FAIR","20632","20632",NA,"13569",NA,"11176","3","34783",NA,"34783","19235",NA,"43980","43980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912979349200711","161666113","PTA ILLINOIS CONGRESS OWEN ELEMENTARY SCHOOL PTA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912979349200711_public.xml","RESALE EVENT","57861","57861","57861","57861","11469",NA,NA,NA,NA,"46392",NA,NA,NA,NA,NA,NA,NA,NA,"46392","46392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309727","741019704","MEXIA CHAMBER OF COMMERCE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349309727_public.xml","VARIOUS FUND RAISING EVENTS","80186","80186","80186","80186","10375",NA,NA,NA,NA,"69811",NA,NA,NA,NA,NA,NA,NA,NA,"69811","69811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922639349300347","060685118","THE MARK TWAIN MEMORIAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922639349300347_public.xml","GALA","151955","77319","151955","77319","36211",NA,NA,NA,"74636","15694",NA,NA,NA,NA,NA,NA,NA,"74636","15694","41108","24534",NA,NA,NA,"24534",NA,"880","880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001359349201835","237035163","WEST NYACK ELEMENTARY PTA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001359349201835_public.xml","HOLIDAY BOUTIQUE","6113","6113","24594","24594","8237","SCHOLASTIC BOOK FAIR","10048","10048",NA,"4973",NA,"8958","1","8433",NA,"8433","2426",NA,"16357","16357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349200948","760238435","MCCULLOUGH HIGH SCHOOL REBOUNDERS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349200948_public.xml","GOLF TOURNAMENT","37515","37515","37515","37515","25322",NA,NA,NA,NA,"1823",NA,NA,NA,NA,NA,NA,NA,NA,"1823","12193","2266",NA,NA,NA,"2266",NA,"8104","8104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011929349302906","886005167","JUNIOR ACHIEVEMENT OF NORTHERN NEVADA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011929349302906_public.xml","HALL OF FAME BANQUET","78302","28700","123758","41900","2214","ROCK 'N BOWL","22236","4400","49602","3684","17836","3135","1","23220","14420","8800","682","81858","7501","39686",NA,NA,NA,NA,NA,NA,"24685","32185",NA,NA,NA,NA,"7500",NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921079349301017","860966427","Teen Lifeline Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921079349301017_public.xml","Gala","557770","47200","661902","63690","-156541","Golf","104132","16490","510570","112059","87642","8808",NA,NA,NA,NA,NA,"598212","120867","220231",NA,NA,NA,NA,NA,NA,"76382","86800",NA,NA,"10418",NA,NA,"12564",NA,NA,"12564",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911569349300326","042171191","INTER-CHURCH COUNCIL OF GREATER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911569349300326_public.xml","THE EVENT","44446","18137","44446","18137","12018",NA,NA,NA,"26309",NA,NA,NA,NA,NA,NA,NA,NA,"26309",NA,"6119",NA,NA,NA,NA,NA,NA,"6119","6119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302256","610675663","THE LIVING ARTS & SCIENCE CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302256_public.xml","H'ARTFUL","97512","88882","99669","91039","65188","OTHER","2157","2157","8630","14149",NA,NA,NA,NA,NA,NA,NA,"8630","14149","25851","11702",NA,NA,NA,"11702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901979349301110","943219013","GOOD TIDINGS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901979349301110_public.xml","HOLIDAY PARTY","114676","36810","335198","36810","-24095","CORE MEDIA EVENT","220522",NA,"77866","39203","220522",NA,NA,NA,NA,NA,NA,"298388","39203","60905","8851",NA,NA,NA,"8851",NA,"12851","12851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349202771","455291346","KANELAND PERFORMING ARTS BOOSTERS","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349202771_public.xml","MANNA","17080","17080","22960","22960","3033","BUTTERBRAID","5880","5880",NA,"16245",NA,"3682",NA,NA,NA,NA,NA,NA,"19927","19927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911419349301021","383881140","Shadow Wood Charitable Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911419349301021_public.xml","Fall Dinner Dance","19250","12628","177021","68676","5415","Golf, Dinner & Auction Fundraiser","126410","40081","6622","421","86329","17329","2","31361","15394","15967","6588","108345","24338","63261","11167","1200","15256","0","26423","11100","0","0","0","9900","0","800","0","1400","0","0","600","0","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922199349300857","430685341","MENTAL HEALTH ASSOCIATION OF ST LOUIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922199349300857_public.xml","SNOWBALL DINNER","292744","88154","304858","100268","13563","POLICE LUNCH","11605","11605","204590","75590",NA,"11115","1","509",NA,"509",NA,"204590","86705","86705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011779349301101","522286949","POTOMAC COMMUNITY RESOURCES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011779349301101_public.xml","BENEFIT DINNER","541713","69500","572410","73240","-93635","ANNUAL BARBEQUE","30697","3740","472213","48990","26957","2220",NA,NA,NA,NA,NA,"499170","51210","166875","83340","32325",NA,NA,"83340","32325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021489349301902","203652671","KLEIN OAK FOOTBALL BOOSTER CLUB INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021489349301902_public.xml","GOLF TOURNEY","39474","39474","39474","39474","30951",NA,NA,NA,NA,"8523",NA,NA,NA,NA,NA,NA,NA,NA,"8523","8523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933269349301003","930386890","WARNER PACIFIC UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933269349301003_public.xml","SCHOLARSHIP LUN","115555","11540","115555","11540","-10330",NA,NA,NA,"104015","11279",NA,NA,NA,NA,NA,NA,NA,"104015","11279","21870","9141","1450",NA,NA,"9141","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903099349302565","570985915","SEA PINES FOREST PRESERVE FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903099349302565_public.xml",NA,NA,NA,"36450","36450","36450",NA,NA,NA,NA,NA,NA,NA,"1","36450",NA,"36450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922409349300002","273205476","WOMEN'S CENTER FOR ADVANCEMENT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922409349300002_public.xml","TGIF","172670","172670","318501","318501","230406","TRIBUTE TO WOME","145831","145831",NA,"6287",NA,"16044",NA,NA,NA,NA,NA,NA,"22331","88095","21435","888","14063",NA,"35498","4069","9162","18848","3181",NA,"9686",NA,NA,"7349",NA,"7349",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011889349300826","810352076","HELENA SYMPHONY SOCIETY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011889349300826_public.xml","MT TING","98850","42000","158052","83852","30063","CLOSING NIGHT CELEBRATION","59202","41852","56850","4560","17350","3150",NA,NA,NA,NA,NA,"74200","7710","53789","12460","15569","4719",NA,"17179","16769","10311","12131","1200",NA,"1820",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923579349200307","133447185","SEA DRAGONS OF ROCHESTER SWIM CLUB INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923579349200307_public.xml","Swim Meets","33707","33707","50992","50992","24574","Swim-a-Thon","6637","6637","0","18777","0","326","1","10648","0","10648","7315","0","26418","26418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001349349302120","731133587","OKLAHOMA PHARMACY HERITAGE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001349349302120_public.xml","`","18258","18258","18258","18258","15967",NA,NA,NA,NA,"2291",NA,NA,NA,NA,NA,NA,NA,NA,"2291","2291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020349349200207","474587792","ANDREW GOBCZYNSKI BIG HEART FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020349349200207_public.xml","GOLF OUTING","36418","36418","51099","51099","35108","WINE EVENT","14681","14681",NA,"966",NA,"1303",NA,NA,NA,NA,NA,NA,"2269","15991","13222",NA,"500",NA,"13722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011929349303006","364342403","GALAXY SOCCER CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011929349303006_public.xml","MULTIPLE SOCCER TOURNAMENTS","15658","15658","15658","15658","13733",NA,NA,NA,"0","1925",NA,NA,NA,NA,NA,NA,NA,NA,"1925","1925","0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030369349301213","223003501","POLITICAL ASYLUMIMMIGRATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030369349301213_public.xml","GALA BENEFIT","330199","330199","330199","330199","281055",NA,NA,NA,"0","3445",NA,NA,NA,NA,NA,NA,NA,NA,"3445","49144","45699",NA,NA,NA,"45699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300214","050434218","RONALD MCDONALD HOUSE OF PROVIDENCE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300214_public.xml","GALA","87450","28292","174763","37563","-41385","WOMEN'S CLASSIC","62103","350","59158","4802","61753","4066","1","25210","16289","8921","2142","137200","11010","78948","32150","5800",NA,"965","33115","7786","15649","20612","1986",NA,"3487","1037","1476","4650","1775","1037","2576",NA,"1775",NA
